,Unnamed: 0,Unnamed: 0.1,Participant,Day,Mood,Valence,Arousal,Activity,Screen,Calls,SMS,Entertainment,Finance,Communication,Games,Office,Social,Travel,Utilities,Weather,Target,Mood (t-1),Mood (t-2),Mood (t-3),Mood (t-4),Mood (t-5),Mood (t-6),Mood (t-10),Mood (t-28),Valence (t-1),Valence (t-2),Valence (t-3),Arousal (t-1),Arousal (t-2),Arousal (t-3),Activity (t-1),Activity (t-2),Activity (t-3),Screen (t-1),Screen (t-2),Screen (t-3)
64,89,89,2.0,17.0,6.4,-0.2,-0.6,0.31912056179963355,6883.828001737593,2.0,0.0,1021.454,0.0,2942.423,0.0,0.0,317.901,0.0,0.0,0.0,5.75,7.4,7.2,7.0,7.25,6.8,7.25,6.25,0.0,0.8,0.4,0.75,-0.2,-0.8,-1.0,0.2619605321890544,0.15637292366427655,0.24188730879396786,3297.7379970550537,4774.145999193192,3937.041998863219
65,90,90,2.0,18.0,5.75,0.0,-0.25,0.3225058399099886,6814.300000905992,2.0,0.0,548.7869999999998,0.0,3595.4309999999996,0.0,0.0,122.421,318.2940000000001,0.0,0.0,6.4,6.4,7.4,7.2,7.0,7.25,6.8,6.4,0.0,-0.2,0.8,0.4,-0.6,-0.2,-0.8,0.31912056179963355,0.2619605321890544,0.15637292366427655,6883.828001737593,3297.7379970550537,4774.145999193192
66,91,91,2.0,19.0,6.4,0.2,-1.2,0.22727035660896044,3653.370000839234,5.0,0.0,809.7279999999997,0.0,2809.436,0.0,0.0,141.32,0.0,0.0,0.0,7.4,5.75,6.4,7.4,7.2,7.0,7.25,7.75,0.0,0.0,-0.2,0.8,-0.25,-0.6,-0.2,0.3225058399099886,0.31912056179963355,0.2619605321890544,6814.300000905992,6883.828001737593,3297.7379970550537
67,92,92,2.0,20.0,7.4,0.6,0.0,0.32191972248052525,13067.926001548765,9.0,1.0,794.4839999999998,0.0,2309.659,0.0,0.0,258.611,388.07099999999997,0.0,0.0,4.5,6.4,5.75,6.4,7.4,7.2,7.0,7.2,0.0,0.2,0.0,-0.2,-1.2,-0.25,-0.6,0.22727035660896044,0.3225058399099886,0.31912056179963355,3653.370000839234,6814.300000905992,6883.828001737593
68,93,93,2.0,21.0,4.5,-1.25,-1.0,0.21520952016085249,3649.96799850464,6.0,0.0,618.98,0.0,1224.322,0.0,0.0,391.542,0.0,0.0,0.0,6.8,7.4,6.4,5.75,6.4,7.4,7.2,7.25,0.0,0.6,0.2,0.0,0.0,-1.2,-0.25,0.32191972248052525,0.22727035660896044,0.3225058399099886,13067.926001548765,3653.370000839234,6814.300000905992
69,94,94,2.0,22.0,6.8,0.6,0.0,0.13652373439609958,6366.52699828148,2.0,0.0,737.9159999999997,0.0,3761.179000000001,0.0,0.0,2008.184,0.0,0.0,0.0,6.25,4.5,7.4,6.4,5.75,6.4,7.4,6.8,0.0,-1.25,0.6,0.2,-1.0,0.0,-1.2,0.21520952016085249,0.32191972248052525,0.22727035660896044,3649.96799850464,13067.926001548765,3653.370000839234
70,95,95,2.0,23.0,6.25,0.5,-0.25,0.261951037621564,4079.1519994735736,10.0,1.0,193.48,0.0,2265.855,0.0,0.0,636.2529999999998,0.0,0.0,0.0,7.25,6.8,4.5,7.4,6.4,5.75,6.4,7.25,0.0,0.6,-1.25,0.6,0.0,-1.0,0.0,0.13652373439609958,0.21520952016085249,0.32191972248052525,6366.52699828148,3649.96799850464,13067.926001548765
71,96,96,2.0,24.0,7.25,0.25,-0.5,0.24720984804489024,5757.426000595092,12.0,1.0,627.236,0.0,2255.545,0.0,0.0,294.321,0.0,0.0,0.0,7.25,6.25,6.8,4.5,7.4,6.4,5.75,7.0,0.0,0.5,0.6,-1.25,-0.25,0.0,-1.0,0.261951037621564,0.13652373439609958,0.21520952016085249,4079.1519994735736,6366.52699828148,3649.96799850464
72,97,97,2.0,25.0,7.25,0.75,0.25,0.2607506038432932,7844.238998651504,1.0,1.0,695.324,0.0,2726.237,0.0,0.0,566.807,525.113,2.045,0.0,6.5,7.25,6.25,6.8,4.5,7.4,6.4,7.2,0.0,0.25,0.5,0.6,-0.5,-0.25,0.0,0.24720984804489024,0.261951037621564,0.13652373439609958,5757.426000595092,4079.1519994735736,6366.52699828148
73,98,98,2.0,26.0,6.5,0.5,-0.5,0.4244814273084369,5810.030001163483,7.0,1.0,700.7239999999997,0.0,2343.793000000001,0.0,0.0,319.645,630.9290000000002,0.0,0.0,6.0,7.25,7.25,6.25,6.8,4.5,7.4,7.4,0.0,0.75,0.25,0.5,0.25,-0.5,-0.25,0.2607506038432932,0.24720984804489024,0.261951037621564,7844.238998651504,5757.426000595092,4079.1519994735736
74,99,99,2.0,27.0,6.0,-1.0,-2.0,0.3783017333120427,3658.819001197815,6.0,1.0,0.0,0.0,1516.7670000000005,0.0,0.0,157.19199999999995,362.185,6.985999999999999,0.0,7.2,6.5,7.25,7.25,6.25,6.8,4.5,6.4,0.0,0.5,0.75,0.25,-0.5,0.25,-0.5,0.4244814273084369,0.2607506038432932,0.24720984804489024,5810.030001163483,7844.238998651504,5757.426000595092
75,100,100,2.0,28.0,7.2,0.4,-0.6,0.28982011828279997,2174.870997667313,1.0,0.0,371.52000000000015,0.0,855.2189999999997,0.0,0.0,123.07099999999998,159.64600000000004,0.0,0.0,8.0,6.0,6.5,7.25,7.25,6.25,6.8,5.75,6.333333333333332,-1.0,0.5,0.75,-2.0,-0.5,0.25,0.3783017333120427,0.4244814273084369,0.2607506038432932,3658.819001197815,5810.030001163483,7844.238998651504
76,101,101,2.0,29.0,8.0,1.0,0.75,0.18707405017212794,2773.0430009365086,8.0,7.0,95.772,0.0,1822.477,0.0,0.0,56.817,0.0,84.488,0.0,7.25,7.2,6.0,6.5,7.25,7.25,6.25,6.4,6.75,0.4,-1.0,0.5,-0.6,-2.0,-0.5,0.28982011828279997,0.3783017333120427,0.4244814273084369,2174.870997667313,3658.819001197815,5810.030001163483
77,102,102,2.0,30.0,7.25,0.5,-0.5,0.1736288831786874,701.2870004177098,14.0,1.0,19.658,0.0,445.9169999999999,0.0,0.0,25.38600000000001,0.0,0.0,0.0,6.666666666666668,8.0,7.2,6.0,6.5,7.25,7.25,7.4,8.2,1.0,0.4,-1.0,0.75,-0.6,-2.0,0.18707405017212794,0.28982011828279997,0.3783017333120427,2773.0430009365086,2174.870997667313,3658.819001197815
78,103,103,2.0,31.0,6.666666666666668,0.3333333333333333,-0.3333333333333333,0.3532763532763534,109.28399968147278,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,7.25,8.0,7.2,6.0,6.5,7.25,4.5,6.8,0.5,1.0,0.4,-0.5,0.75,-0.6,0.1736288831786874,0.18707405017212794,0.28982011828279997,701.2870004177098,2773.0430009365086,2174.870997667313
79,104,104,2.0,32.0,6.5,0.0,0.25,0.4700854700854705,41.23499965667722,10.0,7.0,0.0,0.0,37.601,0.0,0.0,0.0,0.0,0.0,0.0,6.5,6.666666666666668,7.25,8.0,7.2,6.0,6.5,6.8,7.25,0.3333333333333333,0.5,1.0,-0.3333333333333333,-0.5,0.75,0.3532763532763534,0.1736288831786874,0.18707405017212794,109.28399968147278,701.2870004177098,2773.0430009365086
80,105,105,2.0,33.0,6.5,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.666666666666668,6.5,6.666666666666668,7.25,8.0,7.2,6.0,6.25,7.5,0.0,0.3333333333333333,0.5,0.25,-0.3333333333333333,-0.5,0.4700854700854705,0.3532763532763534,0.1736288831786874,41.23499965667722,109.28399968147278,701.2870004177098
81,106,106,2.0,34.0,5.666666666666668,-0.3333333333333333,-0.6666666666666666,0.5,187.3220000267031,1.0,0.0,0.0,0.0,72.34100000000002,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.5,6.5,6.666666666666668,7.25,8.0,7.2,7.25,6.5,0.0,0.0,0.3333333333333333,0.0,0.25,-0.3333333333333333,,0.4700854700854705,0.3532763532763534,0.0,41.23499965667722,109.28399968147278
82,107,107,2.0,35.0,5.0,0.0,-0.6666666666666666,,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.666666666666668,6.5,6.5,6.666666666666668,7.25,8.0,7.25,6.25,-0.3333333333333333,0.0,0.0,-0.6666666666666666,0.0,0.25,0.5,,0.4700854700854705,187.3220000267031,0.0,41.23499965667722
83,108,108,2.0,36.0,5.5,-0.5,-0.5,,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.666666666666668,5.0,5.666666666666668,6.5,6.5,6.666666666666668,7.25,6.5,6.4,0.0,-0.3333333333333333,0.0,-0.6666666666666666,-0.6666666666666666,0.0,,0.5,,0.0,187.3220000267031,0.0
84,109,109,2.0,37.0,5.666666666666668,-0.3333333333333333,-1.3333333333333333,0.075,13.08000016212468,15.0,2.0,0.0,0.0,0.0,0.0,0.0,106.887,0.0,0.0,0.0,5.5,5.5,5.0,5.666666666666668,6.5,6.5,6.666666666666668,6.0,7.75,-0.5,0.0,-0.3333333333333333,-0.5,-0.6666666666666666,-0.6666666666666666,,,0.5,0.0,0.0,187.3220000267031
85,110,110,2.0,38.0,5.5,0.5,0.0,0.14285714285714302,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.666666666666668,5.5,5.0,5.666666666666668,6.5,6.5,7.2,7.2,-0.3333333333333333,-0.5,0.0,-1.3333333333333333,-0.5,-0.6666666666666666,0.075,,,13.08000016212468,0.0,0.0
86,111,111,2.0,39.0,7.0,-0.5,-0.5,0.0344827586206897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.5,5.666666666666668,5.5,5.0,5.666666666666668,6.5,8.0,7.25,0.5,-0.3333333333333333,-0.5,0.0,-1.3333333333333333,-0.5,0.14285714285714302,0.075,,0.0,13.08000016212468,0.0
87,112,112,2.0,40.0,9.0,1.0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.5,5.666666666666668,5.5,5.0,5.666666666666668,7.25,6.8,-0.5,0.5,-0.3333333333333333,-0.5,0.0,-1.3333333333333333,0.0344827586206897,0.14285714285714302,0.075,0.0,0.0,13.08000016212468
88,140,140,3.0,0.0,9.0,2.0,1.0,,1664.9540009498596,5.0,2.0,946.0170000000003,0.0,1724.7390000000007,0.0,10.046,0.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,141,141,3.0,1.0,7.8,1.0,0.8,0.1913883086450861,2643.5370004177107,8.0,1.0,3915.524,0.0,458.495,0.0,0.0,0.0,168.54500000000004,4.35,0.0,8.2,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,1664.9540009498596,0.0,0.0
90,142,142,3.0,2.0,8.2,1.2,-0.2,0.1002466983942117,5048.337000608444,1.0,1.0,1741.3909999999994,36.364,1503.1219999999994,0.0,161.998,0.0,275.405,0.0,44.854,7.8,7.8,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.8,1.0,0.0,0.1913883086450861,,0.0,2643.5370004177107,1664.9540009498596,0.0
91,143,143,3.0,3.0,7.8,1.4,-0.6,0.090740222421567,6248.0459995269775,3.0,0.0,3908.0429999999997,105.217,2282.3360000000002,0.0,125.325,0.0,0.0,5.136,0.0,7.8,8.2,7.8,9.0,0.0,0.0,0.0,0.0,0.0,1.2,1.0,2.0,-0.2,0.8,1.0,0.1002466983942117,0.1913883086450861,,5048.337000608444,2643.5370004177107,1664.9540009498596
92,144,144,3.0,4.0,7.8,1.2,-0.4,0.13276828552349199,3791.112000226976,6.0,1.0,1351.4160000000004,447.543,1305.098,0.0,141.076,0.0,0.0,28.843000000000004,0.0,8.25,7.8,8.2,7.8,9.0,0.0,0.0,0.0,0.0,1.4,1.2,1.0,-0.6,-0.2,0.8,0.090740222421567,0.1002466983942117,0.1913883086450861,6248.0459995269775,5048.337000608444,2643.5370004177107
93,145,145,3.0,5.0,8.25,1.0,0.5,0.0911532011403041,3985.9769988059993,1.0,0.0,2355.873,87.141,1294.7890000000002,0.0,20.684,0.0,12.84,0.0,0.0,7.75,7.8,7.8,8.2,7.8,9.0,0.0,0.0,0.0,1.2,1.4,1.2,-0.4,-0.6,-0.2,0.13276828552349199,0.090740222421567,0.1002466983942117,3791.112000226976,6248.0459995269775,5048.337000608444
94,146,146,3.0,6.0,7.75,0.5,0.25,0.1031957536987308,3275.632001638412,3.0,1.0,1653.7569999999994,0.0,931.6619999999999,0.0,13.437,0.0,0.0,17.490000000000002,0.0,8.0,8.25,7.8,7.8,8.2,7.8,9.0,0.0,0.0,1.0,1.2,1.4,0.5,-0.4,-0.6,0.0911532011403041,0.13276828552349199,0.090740222421567,3985.9769988059993,3791.112000226976,6248.0459995269775
95,147,147,3.0,7.0,8.0,1.5,-0.5,0.10467928797906656,3250.441998243332,3.0,0.0,3351.7909999999997,0.0,940.879,0.0,46.206,0.0,0.0,7.045,0.0,8.6,7.75,8.25,7.8,7.8,8.2,7.8,0.0,0.0,0.5,1.0,1.2,0.25,0.5,-0.4,0.1031957536987308,0.0911532011403041,0.13276828552349199,3275.632001638412,3985.9769988059993,3791.112000226976
96,148,148,3.0,8.0,8.6,1.6,-0.2,0.1633773377586506,2261.3910005092634,0.0,1.0,2529.2280000000005,49.371,152.928,0.0,0.0,0.0,0.0,0.0,0.0,8.4,8.0,7.75,8.25,7.8,7.8,8.2,0.0,0.0,1.5,0.5,1.0,-0.5,0.25,0.5,0.10467928797906656,0.1031957536987308,0.0911532011403041,3250.441998243332,3275.632001638412,3985.9769988059993
97,149,149,3.0,9.0,8.4,1.0,-0.2,0.16465071526667882,3568.7189993858337,1.0,0.0,2039.814,0.0,1223.623,0.0,26.284,0.0,0.0,0.0,31.955,7.4,8.6,8.0,7.75,8.25,7.8,7.8,0.0,0.0,1.6,1.5,0.5,-0.2,-0.5,0.25,0.1633773377586506,0.10467928797906656,0.1031957536987308,2261.3910005092634,3250.441998243332,3275.632001638412
98,150,150,3.0,10.0,7.4,0.6,0.4,0.0836335845955087,9398.243999958038,3.0,1.0,1699.4680000000005,77.49100000000001,4412.685,0.0,0.0,0.0,0.0,5.16,0.0,7.6,8.4,8.6,8.0,7.75,8.25,7.8,9.0,0.0,1.0,1.6,1.5,-0.2,-0.2,-0.5,0.16465071526667882,0.1633773377586506,0.10467928797906656,3568.7189993858337,2261.3910005092634,3250.441998243332
99,151,151,3.0,11.0,7.6,0.4,0.4,0.09741434014631097,3205.793999433517,2.0,0.0,1626.5539999999999,58.64100000000001,711.7979999999999,0.0,62.49,0.0,0.0,0.0,0.0,7.4,7.4,8.4,8.6,8.0,7.75,8.25,7.8,0.0,0.6,1.0,1.6,0.4,-0.2,-0.2,0.0836335845955087,0.16465071526667882,0.1633773377586506,9398.243999958038,3568.7189993858337,2261.3910005092634
100,152,152,3.0,12.0,7.4,0.6,0.2,0.0786881382869165,3364.240000724793,2.0,0.0,1981.504,65.43900000000001,820.558,0.0,18.699,0.0,54.145,0.0,0.0,7.8,7.6,7.4,8.4,8.6,8.0,7.75,8.2,0.0,0.4,0.6,1.0,0.4,0.4,-0.2,0.09741434014631097,0.0836335845955087,0.16465071526667882,3205.793999433517,9398.243999958038,3568.7189993858337
101,153,153,3.0,13.0,7.8,1.0,0.0,0.08363645439998375,2312.7459998130803,1.0,0.0,2093.1599999999994,72.10300000000002,685.184,0.0,0.0,0.0,0.0,29.19700000000001,0.0,7.8,7.4,7.6,7.4,8.4,8.6,8.0,7.8,0.0,0.6,0.4,0.6,0.2,0.4,0.4,0.0786881382869165,0.09741434014631097,0.0836335845955087,3364.240000724793,3205.793999433517,9398.243999958038
102,154,154,3.0,14.0,7.8,1.4,0.2,0.0871065604162596,3231.443998813628,0.0,3.0,1371.565,47.284,804.0909999999999,0.0,6.1629999999999985,0.0,0.0,0.0,0.0,7.6,7.8,7.4,7.6,7.4,8.4,8.6,7.8,0.0,1.0,0.6,0.4,0.0,0.2,0.4,0.08363645439998375,0.0786881382869165,0.09741434014631097,2312.7459998130803,3364.240000724793,3205.793999433517
103,155,155,3.0,15.0,7.6,1.0,1.2,0.11442793762963632,3852.6619989871942,6.0,0.0,2295.814,0.0,1110.4039999999998,0.0,106.486,0.0,19.695999999999998,0.0,0.0,6.8,7.8,7.8,7.4,7.6,7.4,8.4,8.25,0.0,1.4,1.0,0.6,0.2,0.0,0.2,0.0871065604162596,0.08363645439998375,0.0786881382869165,3231.443998813628,2312.7459998130803,3364.240000724793
104,156,156,3.0,16.0,6.8,0.8,0.2,0.07677201548523707,6028.5489985942895,0.0,0.0,4234.2,0.0,730.3430000000003,0.0,0.0,0.0,0.0,0.0,0.0,7.4,7.6,7.8,7.8,7.4,7.6,7.4,7.75,0.0,1.0,1.4,1.0,1.2,0.2,0.0,0.11442793762963632,0.0871065604162596,0.08363645439998375,3852.6619989871942,3231.443998813628,2312.7459998130803
105,157,157,3.0,17.0,7.4,1.0,0.2,0.14406393678902962,5035.644999742507,2.0,0.0,2513.812000000001,88.197,1787.4450000000006,0.0,124.681,0.0,0.0,0.0,0.0,7.4,6.8,7.6,7.8,7.8,7.4,7.6,8.0,0.0,0.8,1.0,1.4,0.2,1.2,0.2,0.07677201548523707,0.11442793762963632,0.0871065604162596,6028.5489985942895,3852.6619989871942,3231.443998813628
106,158,158,3.0,18.0,7.4,1.2,0.4,0.10383088896536452,4475.891999959948,2.0,1.0,1307.637,27.089,683.3639999999998,0.0,1494.864,0.0,0.0,0.0,0.0,7.8,7.4,6.8,7.6,7.8,7.8,7.4,8.6,0.0,1.0,0.8,1.0,0.2,0.2,1.2,0.14406393678902962,0.07677201548523707,0.11442793762963632,5035.644999742507,6028.5489985942895,3852.6619989871942
107,159,159,3.0,19.0,7.8,1.0,0.6,0.09212223330522187,1773.7219996452322,0.0,0.0,984.36,31.735,763.865,0.0,16.27,0.0,0.0,0.0,0.0,7.4,7.4,7.4,6.8,7.6,7.8,7.8,8.4,0.0,1.2,1.0,0.8,0.4,0.2,0.2,0.10383088896536452,0.14406393678902962,0.07677201548523707,4475.891999959948,5035.644999742507,6028.5489985942895
108,160,160,3.0,20.0,7.4,1.0,0.4,0.1080663991151945,7018.261001348493,0.0,2.0,2776.3279999999995,0.0,1778.979,0.0,5.2170000000000005,13.22,0.0,0.0,0.0,7.6,7.8,7.4,7.4,6.8,7.6,7.8,7.4,0.0,1.0,1.2,1.0,0.6,0.4,0.2,0.09212223330522187,0.10383088896536452,0.14406393678902962,1773.7219996452322,4475.891999959948,5035.644999742507
109,161,161,3.0,21.0,7.6,1.0,0.2,0.12018808327176553,4983.920999288562,0.0,0.0,3128.489,17.149,1698.898,0.0,9.16,0.0,0.0,4.513,0.0,7.666666666666668,7.4,7.8,7.4,7.4,6.8,7.6,7.6,0.0,1.0,1.0,1.2,0.4,0.6,0.4,0.1080663991151945,0.09212223330522187,0.10383088896536452,7018.261001348493,1773.7219996452322,4475.891999959948
110,162,162,3.0,22.0,7.666666666666668,1.0,0.3333333333333333,0.12703734227128452,2492.817999362946,6.0,0.0,12054.726,0.0,229.648,0.0,0.0,0.0,0.0,9.33,0.0,7.4,7.6,7.4,7.8,7.4,7.4,6.8,7.4,0.0,1.0,1.0,1.0,0.2,0.4,0.6,0.12018808327176553,0.1080663991151945,0.09212223330522187,4983.920999288562,7018.261001348493,1773.7219996452322
111,163,163,3.0,23.0,7.4,1.0,0.2,0.07813754216620178,7752.552998781202,1.0,1.0,3217.934,0.0,2391.052,0.0,643.756,0.0,0.0,0.0,0.0,7.0,7.666666666666668,7.6,7.4,7.8,7.4,7.4,7.8,0.0,1.0,1.0,1.0,0.3333333333333333,0.2,0.4,0.12703734227128452,0.12018808327176553,0.1080663991151945,2492.817999362946,4983.920999288562,7018.261001348493
112,164,164,3.0,24.0,7.0,0.8,0.0,0.09289626571780712,4230.447000265121,0.0,1.0,1152.669,28.19,3571.217,0.0,8.073,41.365,0.0,17.303,0.0,7.6,7.4,7.666666666666668,7.6,7.4,7.8,7.4,7.8,0.0,1.0,1.0,1.0,0.2,0.3333333333333333,0.2,0.07813754216620178,0.12703734227128452,0.12018808327176553,7752.552998781202,2492.817999362946,4983.920999288562
113,165,165,3.0,25.0,7.6,0.8,0.2,0.11955499852139127,3964.7849981784834,6.0,0.0,1850.0420000000001,0.0,2245.302,0.0,6.025,0.0,0.0,0.0,0.0,8.0,7.0,7.4,7.666666666666668,7.6,7.4,7.8,7.6,0.0,0.8,1.0,1.0,0.0,0.2,0.3333333333333333,0.09289626571780712,0.07813754216620178,0.12703734227128452,4230.447000265121,7752.552998781202,2492.817999362946
114,166,166,3.0,26.0,8.0,1.0,0.8,0.11476816921494708,5334.56700015068,2.0,0.0,3481.0640000000008,18.113,1454.3010000000006,0.0,33.186,0.0,0.0,7.662000000000001,0.0,7.25,7.6,7.0,7.4,7.666666666666668,7.6,7.4,6.8,0.0,0.8,0.8,1.0,0.2,0.0,0.2,0.11955499852139127,0.09289626571780712,0.07813754216620178,3964.7849981784834,4230.447000265121,7752.552998781202
115,167,167,3.0,27.0,7.25,0.75,0.25,0.14085924635236632,5006.506000280379,4.0,2.0,1159.785,172.576,2048.286,0.0,0.0,0.0,0.0,31.331,0.0,7.5,8.0,7.6,7.0,7.4,7.666666666666668,7.6,7.4,0.0,1.0,0.8,0.8,0.8,0.2,0.0,0.11476816921494708,0.11955499852139127,0.09289626571780712,5334.56700015068,3964.7849981784834,4230.447000265121
116,168,168,3.0,28.0,7.5,1.0,0.0,0.07387608289940913,6253.737000465389,6.0,0.0,4304.597,0.0,1206.113,0.0,183.844,0.0,0.0,7.954,0.0,7.8,7.25,8.0,7.6,7.0,7.4,7.666666666666668,7.4,9.0,0.75,1.0,0.8,0.25,0.8,0.2,0.14085924635236632,0.11476816921494708,0.11955499852139127,5006.506000280379,5334.56700015068,3964.7849981784834
117,169,169,3.0,29.0,7.8,0.8,0.6,0.20822977708940196,1441.9180002212522,4.0,1.0,66.705,0.0,1155.189,0.0,0.0,0.0,69.03399999999999,0.0,0.0,7.5,7.5,7.25,8.0,7.6,7.0,7.4,7.8,7.8,1.0,0.75,1.0,0.0,0.25,0.8,0.07387608289940913,0.14085924635236632,0.11476816921494708,6253.737000465389,5006.506000280379,5334.56700015068
118,170,170,3.0,30.0,7.5,1.0,0.25,0.1468526372239469,3489.1269993782043,3.0,2.0,1528.4879999999994,0.0,993.9860000000001,0.0,0.0,0.0,26.617,0.0,0.0,7.4,7.8,7.5,7.25,8.0,7.6,7.0,7.4,8.2,0.8,1.0,0.75,0.6,0.0,0.25,0.20822977708940196,0.07387608289940913,0.14085924635236632,1441.9180002212522,6253.737000465389,5006.506000280379
119,171,171,3.0,31.0,7.4,1.0,0.2,0.02084580503077148,6019.938000440603,3.0,0.0,4016.5240000000003,23.19400000000001,242.136,0.0,0.0,0.0,167.21900000000005,5.461,0.0,7.6,7.5,7.8,7.5,7.25,8.0,7.6,7.6,7.8,1.0,0.8,1.0,0.25,0.6,0.0,0.1468526372239469,0.20822977708940196,0.07387608289940913,3489.1269993782043,1441.9180002212522,6253.737000465389
120,172,172,3.0,32.0,7.6,0.8,0.4,0.09285561446082308,3493.391000270843,0.0,0.0,2342.385,0.0,1806.5020000000002,0.0,39.548,0.0,0.0,0.0,0.0,7.0,7.4,7.5,7.8,7.5,7.25,8.0,7.666666666666668,7.8,1.0,1.0,0.8,0.2,0.25,0.6,0.02084580503077148,0.1468526372239469,0.20822977708940196,6019.938000440603,3489.1269993782043,1441.9180002212522
121,173,173,3.0,33.0,7.0,0.8,0.6,0.1203897193369119,4272.427999734879,0.0,1.0,2393.742,159.123,1479.562,0.0,0.0,0.0,0.0,0.0,0.0,7.4,7.6,7.4,7.5,7.8,7.5,7.25,7.4,8.25,0.8,1.0,1.0,0.4,0.2,0.25,0.09285561446082308,0.02084580503077148,0.1468526372239469,3493.391000270843,6019.938000440603,3489.1269993782043
122,174,174,3.0,34.0,7.4,1.0,-0.2,0.10600109223606824,4893.60400032997,0.0,0.0,1748.1070000000002,52.354,2815.1409999999996,0.0,0.0,0.0,0.0,0.0,0.0,7.5,7.0,7.6,7.4,7.5,7.8,7.5,7.0,7.75,0.8,0.8,1.0,0.6,0.4,0.2,0.1203897193369119,0.09285561446082308,0.02084580503077148,4272.427999734879,3493.391000270843,6019.938000440603
123,175,175,3.0,35.0,7.5,1.0,-1.0,0.10616761822048394,10863.719999790188,0.0,0.0,3332.951,43.303,7931.976000000002,0.0,178.49800000000005,0.0,0.0,10.174,0.0,7.5,7.4,7.0,7.6,7.4,7.5,7.8,7.6,8.0,1.0,0.8,0.8,-0.2,0.6,0.4,0.10600109223606824,0.1203897193369119,0.09285561446082308,4893.60400032997,4272.427999734879,3493.391000270843
124,176,176,3.0,36.0,7.5,1.0,-0.25,0.2691422503343845,3489.0539994239807,4.0,5.0,2737.032,0.0,586.442,0.0,0.0,19.455,0.0,0.0,0.0,7.6,7.5,7.4,7.0,7.6,7.4,7.5,8.0,8.6,1.0,1.0,0.8,-1.0,-0.2,0.6,0.10616761822048394,0.10600109223606824,0.1203897193369119,10863.719999790188,4893.60400032997,4272.427999734879
125,177,177,3.0,37.0,7.6,1.0,-1.4,0.06555207175889924,5290.936999082568,0.0,0.0,7382.021,0.0,876.2230000000003,0.0,0.0,0.0,540.932,0.0,0.0,7.0,7.5,7.5,7.4,7.0,7.6,7.4,7.25,8.4,1.0,1.0,1.0,-0.25,-1.0,-0.2,0.2691422503343845,0.10616761822048394,0.10600109223606824,3489.0539994239807,10863.719999790188,4893.60400032997
126,178,178,3.0,38.0,7.0,1.0,-1.4,0.08262849034113323,3365.2200000286102,1.0,0.0,3497.5219999999995,28.117,2852.1900000000005,0.0,0.0,7.876,0.0,13.238,0.0,7.2,7.6,7.5,7.5,7.4,7.0,7.6,7.5,7.4,1.0,1.0,1.0,-1.4,-0.25,-1.0,0.06555207175889924,0.2691422503343845,0.10616761822048394,5290.936999082568,3489.0539994239807,10863.719999790188
127,179,179,3.0,39.0,7.2,1.0,-0.6,0.1186958482249048,3669.9149987697606,0.0,0.0,1007.323,479.4939999999999,1792.6129999999996,0.0,6.506,0.0,0.0,0.0,0.0,7.0,7.0,7.6,7.5,7.5,7.4,7.0,7.8,7.6,1.0,1.0,1.0,-1.4,-1.4,-0.25,0.08262849034113323,0.06555207175889924,0.2691422503343845,3365.2200000286102,5290.936999082568,3489.0539994239807
128,180,180,3.0,40.0,7.0,1.0,-1.2,0.0896922408290305,4097.972999095917,0.0,0.0,2006.694,0.0,1863.695,0.0,0.0,0.0,0.0,16.27,0.0,7.2,7.2,7.0,7.6,7.5,7.5,7.4,7.5,7.4,1.0,1.0,1.0,-0.6,-1.4,-1.4,0.1186958482249048,0.08262849034113323,0.06555207175889924,3669.9149987697606,3365.2200000286102,5290.936999082568
129,181,181,3.0,41.0,7.2,1.0,-0.8,0.13638883459215953,3744.9600000381465,1.0,0.0,3026.651,0.0,1083.1260000000002,0.0,61.166,0.0,112.24,12.198,0.0,7.6,7.0,7.2,7.0,7.6,7.5,7.5,7.4,7.8,1.0,1.0,1.0,-1.2,-0.6,-1.4,0.0896922408290305,0.1186958482249048,0.08262849034113323,4097.972999095917,3669.9149987697606,3365.2200000286102
